test,year,school,county,city,math,reading,writing,english,science,total
ACT,2013,Shepherd H S,San Jacinto County,Huntsville,NA,NA,NA,17.8,20.3,19.8
ACT,2013,Aransas Pass H S,San Patricio County,Corpus Christi,NA,NA,NA,16.7,19.4,18.7
ACT,2013,Gregory-Portland H S,San Patricio County,Corpus Christi,NA,NA,NA,20,20.8,21.1
ACT,2013,Ingleside H S,San Patricio County,Corpus Christi,NA,NA,NA,18.4,18.7,19.2
ACT,2013,Mathis H S,San Patricio County,Corpus Christi,NA,NA,NA,14.9,17.5,16.8
ACT,2013,Odem H S,San Patricio County,Corpus Christi,NA,19,NA,17,18.6,18.5
ACT,2013,Sinton H S,San Patricio County,Corpus Christi,NA,NA,NA,17.5,20.1,19.3
ACT,2013,Taft H S,San Patricio County,Corpus Christi,NA,NA,NA,16.2,17.1,17.5
ACT,2013,San Saba H S,San Saba County,San Angelo,NA,NA,NA,18.9,20.5,19.8
ACT,2013,Richland Springs School,San Saba County,San Angelo,NA,NA,NA,13,19,16.3
ACT,2013,Cherokee School,San Saba County,San Angelo,NA,NA,NA,17.5,19,18.8
ACT,2013,Eldorado H S,Schleicher County,San Angelo,NA,19,NA,19.6,20.9,20.6
ACT,2013,Hermleigh School,Scurry County,Abilene,NA,19,NA,14.7,20,18
ACT,2013,Snyder H S,Scurry County,Abilene,NA,21,NA,20,20.9,20.9
ACT,2013,Ira School,Scurry County,Abilene,NA,NA,NA,16,17.7,17.8
ACT,2013,Albany Jr-Sr H S,Shackelford County,Abilene,NA,NA,NA,19.7,21.3,21.3
ACT,2013,Moran School,Shackelford County,Abilene,NA,NA,NA,NA,NA,NA
ACT,2013,Center H S,Shelby County,Kilgore,NA,NA,NA,16.3,18.3,17.9
ACT,2013,Joaquin H S,Shelby County,Kilgore,NA,NA,NA,21.1,21.9,21.6
ACT,2013,Shelbyville School,Shelby County,Kilgore,NA,21,NA,20.2,20.7,20.8
ACT,2013,Tenaha Schools,Shelby County,Kilgore,NA,NA,NA,16.9,19.9,18.7
ACT,2013,Timpson H S,Shelby County,Kilgore,NA,NA,NA,19.8,20.7,20.9
ACT,2013,Stratford H S,Sherman County,Amarillo,NA,22,NA,21.6,23.3,22.7
ACT,2013,Azleway Charter School,Smith County,Kilgore,NA,NA,NA,NA,NA,NA
ACT,2013,Arp H S,Smith County,Kilgore,NA,NA,NA,18.5,19.9,19.8
ACT,2013,Bullard H S,Smith County,Kilgore,NA,NA,NA,21,21.9,22.2
ACT,2013,Lindale H S,Smith County,Kilgore,NA,NA,NA,21.5,21.4,21.9
ACT,2013,Troup H S,Smith County,Kilgore,NA,NA,NA,20.2,21.8,21.6
ACT,2013,Robert E Lee H S,Smith County,Kilgore,NA,NA,NA,20.3,21.6,21.3
ACT,2013,John Tyler H S,Smith County,Kilgore,NA,NA,NA,14.6,17.8,16.9
ACT,2013,Whitehouse H S,Smith County,Kilgore,23,NA,NA,21.7,22.1,22.6
ACT,2013,Chapel Hill H S,Smith County,Kilgore,19,NA,NA,16.8,19.3,18.7
ACT,2013,Winona H S,Smith County,Kilgore,NA,NA,NA,20.8,22.2,22.1
ACT,2013,Glen Rose H S,Somervell County,Fort Worth,NA,NA,NA,19.1,20.3,20.8
ACT,2013,Rio Grande City H S,Starr County,Edinburg,NA,NA,NA,16,18.7,17.7
ACT,2013,Rio Grande City CISD Grulla H S,Starr County,Edinburg,NA,NA,NA,15.9,18.2,17.5
ACT,2013,San Isidro H S,Starr County,Edinburg,NA,NA,NA,15.6,16.8,16.8
ACT,2013,Roma H S,Starr County,Edinburg,NA,NA,NA,15.2,18.4,17.4
ACT,2013,Breckenridge H S,Stephens County,Abilene,NA,NA,NA,18.5,18.9,20.1
ACT,2013,Sterling City H S,Sterling County,San Angelo,NA,NA,NA,17.6,21.9,20.2
ACT,2013,Aspermont H S,Stonewall County,Abilene,21,NA,NA,20.7,21.6,21
ACT,2013,Sonora H S,Sutton County,San Angelo,NA,NA,NA,17.6,19,18.8
ACT,2013,Happy H S,Swisher County,Amarillo,NA,NA,NA,19.5,20.4,20.8
ACT,2013,Tulia H S,Swisher County,Amarillo,NA,NA,NA,18.7,20.2,20.3
ACT,2013,Kress H S,Swisher County,Amarillo,NA,NA,NA,14.6,17.4,17.2
ACT,2013,Treetops School International,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Fort Worth Can Academy,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Fort Worth Academy Of Fine Arts,Tarrant County,Fort Worth,NA,NA,NA,23.4,22,22.8
ACT,2013,Westlake Academy,Tarrant County,Fort Worth,NA,NA,NA,26.1,25,25.8
ACT,2013,Harmony Science Academy Grand Prai,Tarrant County,Fort Worth,NA,NA,NA,17.3,22.2,21.7
ACT,2013,Harmony School Of Innovation - For,Tarrant County,Fort Worth,NA,25,NA,23.5,25.2,24.9
ACT,2013,Summit International Preparatory,Tarrant County,Fort Worth,NA,NA,NA,19.1,20.6,20.3
ACT,2013,Arlington H S,Tarrant County,Fort Worth,NA,NA,NA,20.2,21,21.1
ACT,2013,Sam Houston H S,Tarrant County,Fort Worth,NA,18,NA,16,18.3,18
ACT,2013,Lamar H S,Tarrant County,Fort Worth,NA,NA,NA,21,21.7,22.1
ACT,2013,Bowie H S,Tarrant County,Fort Worth,NA,NA,NA,17.9,19,19.2
ACT,2013,Martin H S,Tarrant County,Fort Worth,25,NA,NA,22.9,23.1,23.9
ACT,2013,Venture Alter H S,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Seguin H S,Tarrant County,Fort Worth,19,NA,NA,16.4,18.7,18.3
ACT,2013,Haltom H S,Tarrant County,Fort Worth,NA,NA,NA,17.9,19.6,19.4
ACT,2013,Richland H S,Tarrant County,Fort Worth,NA,NA,NA,21.6,22.7,22.5
ACT,2013,Birdville H S,Tarrant County,Fort Worth,NA,22,NA,21.2,22.2,22.1
ACT,2013,Everman H S,Tarrant County,Fort Worth,NA,NA,NA,13.8,17,16.1
ACT,2013,Carter-Riverside H S,Tarrant County,Fort Worth,NA,NA,NA,17,19.2,18.5
ACT,2013,Arlington Heights H S,Tarrant County,Fort Worth,NA,21,NA,20,21,21.1
ACT,2013,South Hills H S,Tarrant County,Fort Worth,NA,NA,NA,14.7,17.4,17
ACT,2013,Diamond Hill-Jarvis H S,Tarrant County,Fort Worth,NA,NA,NA,13.8,16.4,15.9
ACT,2013,Dunbar H S,Tarrant County,Fort Worth,NA,NA,NA,13.1,15.9,15.3
ACT,2013,Eastern Hills H S,Tarrant County,Fort Worth,NA,NA,NA,14.4,16.1,15.8
ACT,2013,North Side H S,Tarrant County,Fort Worth,NA,NA,NA,16.9,18.3,18.5
ACT,2013,Polytechnic H S,Tarrant County,Fort Worth,NA,15,NA,12.8,14.9,15.1
ACT,2013,Paschal H S,Tarrant County,Fort Worth,NA,23,NA,21.7,22.2,22.4
ACT,2013,Trimble Technical H S,Tarrant County,Fort Worth,19,NA,NA,17.3,19,18.9
ACT,2013,Southwest H S,Tarrant County,Fort Worth,NA,NA,NA,17.7,20.4,19.8
ACT,2013,Western Hills H S,Tarrant County,Fort Worth,NA,NA,NA,17,19.6,18.8
ACT,2013,O D Wyatt H S,Tarrant County,Fort Worth,NA,NA,NA,14.6,17.3,16.6
ACT,2013,Grapevine H S,Tarrant County,Fort Worth,NA,NA,NA,23.6,24.1,24.3
ACT,2013,Colleyville Heritage H S,Tarrant County,Fort Worth,NA,NA,NA,24.1,24.1,24.6
ACT,2013,Keller H S,Tarrant County,Fort Worth,NA,NA,NA,23.8,24,24.3
ACT,2013,Fossil Ridge H S,Tarrant County,Fort Worth,NA,NA,NA,20.2,21,21.1
ACT,2013,Central H S,Tarrant County,Fort Worth,NA,NA,NA,21.5,22.1,22.4
ACT,2013,Timber Creek H S,Tarrant County,Fort Worth,NA,NA,NA,20.4,21.4,21.2
ACT,2013,New Direction Lrn Ctr,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Mansfield Summit H S,Tarrant County,Fort Worth,21,NA,NA,19.2,20.2,20.4
ACT,2013,Mansfield H S,Tarrant County,Fort Worth,NA,NA,NA,21.3,21.7,22.2
ACT,2013,Mansfield Timberview H S,Tarrant County,Fort Worth,NA,20,NA,18.5,19.9,19.7
ACT,2013,Mansfield Legacy H S,Tarrant County,Fort Worth,22,NA,NA,21,21.6,21.8
ACT,2013,Alter Ed Ctr,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Mansfield Lake Ridge H S,Tarrant County,Fort Worth,NA,NA,NA,18,20.2,19.6
ACT,2013,Mansfield Frontier H S,Tarrant County,Fort Worth,NA,NA,NA,17.5,18.6,18.6
ACT,2013,Lake Worth H S,Tarrant County,Fort Worth,NA,NA,NA,15.3,17.8,17
ACT,2013,Crowley H S,Tarrant County,Fort Worth,NA,NA,NA,16.8,18.6,18.3
ACT,2013,North Crowley H S,Tarrant County,Fort Worth,NA,20,NA,18.1,19.4,19.5
ACT,2013,Kennedale H S,Tarrant County,Fort Worth,NA,NA,NA,20.5,21.6,21.8
ACT,2013,Azle H S,Tarrant County,Fort Worth,NA,NA,NA,20.6,21.6,21.4
ACT,2013,Bell H S,Tarrant County,Fort Worth,NA,22,NA,20.4,21.7,21.7
ACT,2013,Trinity H S,Tarrant County,Fort Worth,NA,NA,NA,19.1,20.8,20.7
ACT,2013,Keys Ctr,Tarrant County,Fort Worth,NA,NA,NA,NA,NA,NA
ACT,2013,Castleberry H S,Tarrant County,Fort Worth,NA,NA,NA,18.3,19.6,19.6
ACT,2013,Boswell H S,Tarrant County,Fort Worth,NA,22,NA,20.8,22.2,21.9
ACT,2013,Saginaw H S,Tarrant County,Fort Worth,NA,NA,NA,18.7,20.7,20.3
ACT,2013,Carroll Senior H S,Tarrant County,Fort Worth,NA,NA,NA,25.7,25.3,26
ACT,2013,Brewer H S,Tarrant County,Fort Worth,NA,NA,NA,18.9,20.3,20.3
ACT,2013,Texas Virtual Academy,Taylor County,Abilene,NA,NA,NA,21.2,22.1,21.7
ACT,2013,Ischool H S,Taylor County,Abilene,24,NA,NA,23.9,24.3,23.8
ACT,2013,Abilene H S,Taylor County,Abilene,NA,NA,NA,19.2,20,20.3
ACT,2013,Cooper H S,Taylor County,Abilene,NA,NA,NA,18.7,19.8,19.9
ACT,2013,Academy For Technology Engineering,Taylor County,Abilene,NA,NA,NA,20.4,21.6,21.2
ACT,2013,Merkel H S,Taylor County,Abilene,20,NA,NA,18.7,20.3,20
ACT,2013,Trent Independent School District,Taylor County,Abilene,NA,NA,NA,18.7,19.3,19.3
ACT,2013,Jim Ned H S,Taylor County,Abilene,NA,NA,NA,21.2,22.7,22.4
ACT,2013,Wylie H S,Taylor County,Abilene,NA,NA,NA,22.6,23,23.5
ACT,2013,Sanderson Junior/Senior High,Terrell County,Midland,NA,NA,NA,NA,NA,NA
ACT,2013,Brownfield H S,Terry County,Lubbock,NA,NA,NA,18.7,19.9,19.7
ACT,2013,Meadow School,Terry County,Lubbock,NA,NA,NA,15.6,19.3,17.9
ACT,2013,Wellman-Union School,Terry County,Lubbock,NA,NA,NA,18.1,19.7,19.4
ACT,2013,Throckmorton H S,Throckmorton County,Wichita Falls,NA,NA,NA,20.1,19.3,19.6
ACT,2013,Woodson School,Throckmorton County,Wichita Falls,NA,NA,NA,18.4,20.3,20
ACT,2013,Mount Pleasant H S,Titus County,Mt Pleasant,NA,NA,NA,18.1,20.2,19.8
ACT,2013,Chapel Hill H S,Titus County,Mt Pleasant,NA,NA,NA,22.8,22.6,22.9
ACT,2013,Christoval H S,Tom Green County,San Angelo,NA,NA,NA,20.7,22.3,21.7
ACT,2013,Central H S,Tom Green County,San Angelo,NA,NA,NA,20.8,21.5,21.9
ACT,2013,Lake View H S,Tom Green County,San Angelo,NA,19,NA,17.9,20,19.2
ACT,2013,Water Valley H S,Tom Green County,San Angelo,NA,NA,NA,18,20.9,19.8
ACT,2013,Wall H S,Tom Green County,San Angelo,NA,NA,NA,21.9,22.4,22.5
ACT,2013,Grape Creek H S,Tom Green County,San Angelo,NA,NA,NA,18.2,19.7,19.7
ACT,2013,Veribest H S,Tom Green County,San Angelo,20,NA,NA,17.4,20.1,19.6
ACT,2013,University Of Texas At Austin H S,Travis County,Austin,NA,NA,NA,20.1,20.8,20.5
ACT,2013,Nyos Charter School,Travis County,Austin,NA,NA,NA,24.5,22.6,23.9
ACT,2013,Chaparral Star Academy,Travis County,Austin,NA,NA,NA,29,24,25.7
ACT,2013,Harmony Science Academy North Aust,Travis County,Austin,NA,NA,NA,19.9,21.3,21.3
ACT,2013,Kipp Austin Collegiate,Travis County,Austin,NA,NA,NA,19.1,19.8,19.9
ACT,2013,Austin H S,Travis County,Austin,23,NA,NA,22,22.3,22.7
ACT,2013,Lanier H S,Travis County,Austin,NA,NA,NA,13.4,16.4,15.9
ACT,2013,McCallum H S,Travis County,Austin,23,NA,NA,21.1,22.2,22.3
ACT,2013,Reagan H S,Travis County,Austin,NA,NA,NA,15.1,18,17.3
ACT,2013,Travis H S,Travis County,Austin,NA,16,NA,13.3,17.1,16.1
ACT,2013,Crockett H S,Travis County,Austin,NA,NA,NA,15.8,17.5,17.4
ACT,2013,Anderson H S,Travis County,Austin,NA,NA,NA,22.6,23.5,23.7
ACT,2013,Bowie H S,Travis County,Austin,NA,NA,NA,22.9,23.9,24.4
ACT,2013,Lbj High School,Travis County,Austin,NA,NA,NA,13.2,15.9,15.6
ACT,2013,Garza Independence H S,Travis County,Austin,NA,NA,NA,24.6,22.5,24.4
ACT,2013,Akins H S,Travis County,Austin,NA,19,NA,17,19.5,18.9
ACT,2013,Lasa H S,Travis County,Austin,NA,NA,NA,29,28.2,29.2
ACT,2013,Eastside Memorial At The Johnston,Travis County,Austin,NA,NA,NA,12.9,15.4,15.4
ACT,2013,Richards Sch For Young Women Leade,Travis County,Austin,NA,NA,NA,21.2,20.4,21.5
ACT,2013,Pflugerville H S,Travis County,Austin,NA,NA,NA,20.1,21.8,21.8
ACT,2013,John B Connally H S,Travis County,Austin,NA,19,NA,17.3,19.3,19.1
ACT,2013,Hendrickson H S,Travis County,Austin,NA,NA,NA,19.9,21.9,21.6
ACT,2013,Manor H S,Travis County,Austin,NA,NA,NA,14.5,16.9,16.3
ACT,2013,Manor Excel Academy,Travis County,Austin,16,NA,NA,12,15,14.7
ACT,2013,Manor New Technology High,Travis County,Austin,19,NA,NA,17.4,19.6,18.6
ACT,2013,Westlake H S,Travis County,Austin,NA,NA,NA,26.9,26.1,27.1
ACT,2013,Del Valle H S,Travis County,Austin,NA,NA,NA,16,18.1,17.8
ACT,2013,Lago Vista H S,Travis County,Austin,NA,NA,NA,22.3,23.8,23.3
ACT,2013,Lake Travis H S,Travis County,Austin,NA,NA,NA,24.1,24.2,24.7
ACT,2013,Groveton J H-H S,Trinity County,Huntsville,NA,21,NA,21.5,20.9,21.6
ACT,2013,Trinity H S,Trinity County,Huntsville,NA,NA,NA,16,18.8,18.3
ACT,2013,Centerville H S,Trinity County,Huntsville,NA,NA,NA,NA,NA,NA
ACT,2013,Apple Springs H S,Trinity County,Huntsville,NA,NA,NA,NA,NA,NA
ACT,2013,Colmesneil J H/H S,Tyler County,Beaumont,NA,NA,NA,18.8,22.5,21.2
ACT,2013,Woodville H S,Tyler County,Beaumont,19,NA,NA,18.4,18.3,19
ACT,2013,Warren H S,Tyler County,Beaumont,NA,NA,NA,21.2,22,22.3
ACT,2013,Spurger H S,Tyler County,Beaumont,NA,NA,NA,17.3,18.7,18.5
ACT,2013,Chester H S,Tyler County,Beaumont,NA,NA,NA,16.8,20.5,19
ACT,2013,Big Sandy H S,Upshur County,Kilgore,NA,NA,NA,16.8,18.1,17.9
ACT,2013,Gilmer H S,Upshur County,Kilgore,20,NA,NA,18.2,19,19.5
ACT,2013,Ore City High School,Upshur County,Kilgore,NA,NA,NA,17.8,19.3,19.5
ACT,2013,Union Hill H S,Upshur County,Kilgore,NA,NA,NA,13.7,18.2,16.7
ACT,2013,Harmony H S,Upshur County,Kilgore,20,NA,NA,20.3,20.8,20.7
ACT,2013,New Diana H S,Upshur County,Kilgore,NA,NA,NA,18.8,20.8,20.3
ACT,2013,Union Grove H S,Upshur County,Kilgore,NA,NA,NA,19,20,20.1
ACT,2013,McCamey H S,Upton County,Midland,NA,NA,NA,16.4,18,17.7
ACT,2013,Rankin School,Upton County,Midland,NA,19,NA,17.9,20.4,19.7
ACT,2013,Knippa School,Uvalde County,San Antonio,NA,20,NA,17,22.8,20.8
ACT,2013,Sabinal H S,Uvalde County,San Antonio,NA,NA,NA,11.9,16,15.1
ACT,2013,Uvalde H S,Uvalde County,San Antonio,NA,NA,NA,16.1,18.3,17.9
ACT,2013,Utopia School,Uvalde County,San Antonio,NA,20,NA,18.8,21.8,20.6
ACT,2013,Del Rio H S,Val Verde County,San Angelo,NA,18,NA,16.4,18.3,18.1
ACT,2013,Comstock School,Val Verde County,San Angelo,NA,22,NA,22.3,19.5,21.2
ACT,2013,Canton H S,Van Zandt County,Richardson,NA,NA,NA,21.1,21.7,21.9
ACT,2013,Edgewood H S,Van Zandt County,Kilgore,NA,NA,NA,18.7,20.9,20.4
ACT,2013,Grand Saline H S,Van Zandt County,Kilgore,NA,NA,NA,22.1,22.1,22.8
ACT,2013,Martins Mill H S,Van Zandt County,Kilgore,NA,NA,NA,22.5,21.8,22
ACT,2013,Van H S,Van Zandt County,Kilgore,NA,20,NA,17.9,20.5,20
ACT,2013,Wills Point H S,Van Zandt County,Richardson,NA,NA,NA,19.8,21.5,20.8
ACT,2013,Fruitvale H S,Van Zandt County,Kilgore,NA,NA,NA,18.5,21.3,20.8
ACT,2013,Bloomington H S,Victoria County,Victoria,NA,NA,NA,15,17.6,17.2
ACT,2013,Victoria East H S,Victoria County,Victoria,NA,NA,NA,15.9,17.2,17.4
ACT,2013,Victoria West H S,Victoria County,Victoria,NA,23,NA,20.6,22.9,22.3
ACT,2013,New Waverly H S,Walker County,Huntsville,NA,NA,NA,18.6,19.6,19.8
ACT,2013,Huntsville H S,Walker County,Huntsville,NA,NA,NA,18.3,19.9,19.6
ACT,2013,Hempstead H S,Waller County,Houston,NA,NA,NA,16.6,18.6,18.2
ACT,2013,Waller H S,Waller County,Houston,NA,NA,NA,18.7,20.8,20.3
ACT,2013,Royal H S,Waller County,Houston,NA,NA,NA,16.5,19.5,19
ACT,2013,Monahans H S,Ward County,Midland,NA,NA,NA,17.5,19.7,19.2
ACT,2013,Grandfalls-Royalty School,Ward County,Midland,16,13,NA,9,12.7,12.7
ACT,2013,Brenham H S,Washington County,Huntsville,NA,NA,NA,21.4,22.8,22.6
ACT,2013,Burton H S,Washington County,Huntsville,NA,NA,NA,17.8,19.3,19
ACT,2013,Gateway Academy-Townlake Charter H,Webb County,Edinburg,16,16,NA,10.3,16.5,14.5
ACT,2013,Gateway Academy-Sierra Vista Chart,Webb County,Edinburg,NA,NA,NA,NA,NA,NA
ACT,2013,Martin H S,Webb County,Edinburg,NA,NA,NA,13.7,16,16
ACT,2013,Nixon H S,Webb County,Edinburg,NA,NA,NA,16.8,18.9,18.6
ACT,2013,Dr Leo Cigarroa H S,Webb County,Edinburg,18,NA,NA,14,16.7,16.4
ACT,2013,Early College H S,Webb County,Edinburg,NA,NA,NA,17.1,19.1,19
ACT,2013,United H S,Webb County,Edinburg,NA,NA,NA,19,20.1,20
ACT,2013,United South H S,Webb County,Edinburg,NA,NA,NA,16.2,18.7,17.9
ACT,2013,John B Alexander H S,Webb County,Edinburg,NA,NA,NA,20.5,20.8,21.2
ACT,2013,Lyndon B Johnson,Webb County,Edinburg,NA,NA,NA,13.6,16.8,15.9
ACT,2013,Bruni H S,Webb County,Edinburg,NA,NA,NA,19.4,20.4,19.9
ACT,2013,Boling H S,Wharton County,Victoria,NA,NA,NA,21.8,20.8,22.9
ACT,2013,East Bernard H S,Wharton County,Victoria,NA,NA,NA,21.2,21.4,21.8
ACT,2013,El Campo H S,Wharton County,Victoria,NA,NA,NA,17.2,19.6,19.2
ACT,2013,Wharton H S,Wharton County,Victoria,NA,NA,NA,18.4,20.2,19.5
ACT,2013,Louise H S,Wharton County,Victoria,19,NA,NA,18.9,19.9,20
ACT,2013,Shamrock H S,Wheeler County,Amarillo,NA,NA,NA,16.8,19.8,18.9
ACT,2013,Wheeler School,Wheeler County,Amarillo,19,NA,NA,16.2,19.2,18.1
ACT,2013,Kelton School,Wheeler County,Amarillo,NA,NA,NA,NA,NA,NA
ACT,2013,Fort Elliott School,Wheeler County,Amarillo,20,NA,NA,16.6,21.6,19.6
ACT,2013,Bright Ideas Charter,Wichita County,Wichita Falls,NA,NA,NA,14.7,19.3,17
ACT,2013,Burkburnett H S,Wichita County,Wichita Falls,NA,NA,NA,20.7,21.9,21.9
ACT,2013,Electra H S,Wichita County,Wichita Falls,NA,NA,NA,19.8,22.2,21.1
ACT,2013,Iowa Park H S,Wichita County,Wichita Falls,NA,NA,NA,21.2,21.8,21.6
ACT,2013,Hirschi H S,Wichita County,Wichita Falls,NA,NA,NA,18.9,19.8,19.7
ACT,2013,Rider H S,Wichita County,Wichita Falls,NA,NA,NA,21.3,21.8,22.1
ACT,2013,Wichita Falls H S,Wichita County,Wichita Falls,NA,NA,NA,19,20.3,20.3
ACT,2013,Harrell Accelerated Learning Cente,Wichita County,Wichita Falls,NA,NA,NA,NA,NA,NA
ACT,2013,City View Junior/Senior High,Wichita County,Wichita Falls,NA,NA,NA,17.5,18,18.4
ACT,2013,Harrold School,Wilbarger County,Wichita Falls,NA,24,NA,20.3,21.7,21.7
ACT,2013,Vernon H S,Wilbarger County,Wichita Falls,NA,NA,NA,19.3,20.5,20.3
ACT,2013,Northside School,Wilbarger County,Wichita Falls,21,NA,NA,21.8,23.7,22.8
ACT,2013,Lasara H S,Willacy County,Edinburg,NA,NA,NA,14.3,15.8,15.7
ACT,2013,Lyford H S,Willacy County,Edinburg,NA,NA,NA,16,18.1,17.5
ACT,2013,Raymondville H S,Willacy County,Edinburg,NA,NA,NA,14.5,16.5,16.4
ACT,2013,San Perlita H S,Willacy County,Edinburg,NA,NA,NA,16.8,17,18
ACT,2013,Florence H S,Williamson County,Austin,22,NA,NA,21,22.3,21.8
ACT,2013,Georgetown H S,Williamson County,Austin,NA,NA,NA,21.2,22.3,22.4
ACT,2013,Chip Richarte H S,Williamson County,Austin,NA,NA,NA,NA,NA,NA
ACT,2013,Granger School,Williamson County,Austin,NA,NA,NA,17.2,19.6,18.9
ACT,2013,Hutto H S,Williamson County,Austin,NA,NA,NA,18.3,20.4,20.2
ACT,2013,Jarrell H S,Williamson County,Austin,NA,NA,NA,18.3,21,20.5
ACT,2013,Liberty Hill H S,Williamson County,Austin,NA,NA,NA,22.1,23.9,23.4
ACT,2013,Round Rock H S,Williamson County,Austin,NA,NA,NA,22,23.4,23
ACT,2013,Westwood H S,Williamson County,Austin,NA,NA,NA,26.3,26.2,27
ACT,2013,McNeil H S,Williamson County,Austin,25,NA,NA,22.7,24,24.1
ACT,2013,Stony Point H S,Williamson County,Austin,NA,NA,NA,19.3,20.7,20.5
ACT,2013,Cedar Ridge H S,Williamson County,Austin,22,NA,NA,20.1,21.9,21.4
ACT,2013,Taylor H S,Williamson County,Austin,NA,NA,NA,18,21,20.2
ACT,2013,Thrall H S,Williamson County,Austin,NA,NA,NA,20.8,22.3,21.9
ACT,2013,Leander H S,Williamson County,Austin,23,NA,NA,21.1,22.4,22.4
ACT,2013,Cedar Park H S,Williamson County,Austin,NA,NA,NA,24.2,24.6,25.2
ACT,2013,Vista Ridge H S,Williamson County,Austin,NA,NA,NA,22.4,23.3,23.3
ACT,2013,Rouse H S,Williamson County,Austin,NA,NA,NA,20.6,22.1,21.9
ACT,2013,Vandegrift H S,Williamson County,Austin,NA,25,NA,23.7,24.8,25
ACT,2013,Floresville H S,Wilson County,San Antonio,NA,NA,NA,18.3,20.3,19.8
ACT,2013,La Vernia H S,Wilson County,San Antonio,NA,NA,NA,19.7,21.5,21.2
ACT,2013,Poth H S,Wilson County,San Antonio,NA,NA,NA,19.5,20.5,20.7
ACT,2013,Stockdale H S,Wilson County,San Antonio,NA,NA,NA,20.1,22.5,22.3
ACT,2013,Kermit H S,Winkler County,Midland,NA,NA,NA,16.4,19.6,18.9
ACT,2013,Wink H S,Winkler County,Midland,NA,NA,NA,20.3,21.1,21.5
ACT,2013,Alvord H S,Wise County,Fort Worth,NA,NA,NA,18.9,21.1,21.4
ACT,2013,Boyd H S,Wise County,Fort Worth,NA,NA,NA,18.7,20.3,19.9
ACT,2013,Bridgeport H S,Wise County,Fort Worth,NA,NA,NA,20.4,21,21.6
ACT,2013,Chico H S,Wise County,Fort Worth,NA,NA,NA,18.3,19.2,19.8
ACT,2013,Decatur H S,Wise County,Fort Worth,NA,NA,NA,20.4,21.6,21.3
ACT,2013,Paradise H S,Wise County,Fort Worth,NA,NA,NA,20.9,21.9,22.1
ACT,2013,Slidell Schools,Wise County,Fort Worth,NA,NA,NA,18.5,18.5,19.4
ACT,2013,Hawkins H S,Wood County,Kilgore,NA,NA,NA,20.5,19.5,20.7
ACT,2013,Mineola H S,Wood County,Kilgore,NA,NA,NA,19.8,20.4,20.6
ACT,2013,Quitman H S,Wood County,Kilgore,NA,NA,NA,20.3,20.5,20.9
ACT,2013,Yantis School,Wood County,Kilgore,NA,NA,NA,20.7,20.8,20.3
ACT,2013,Alba-Golden H S,Wood County,Kilgore,NA,20,NA,18.2,20.5,20
ACT,2013,Winnsboro H S,Wood County,Kilgore,NA,23,NA,21.6,22.4,22.6
ACT,2013,Denver City H S,Yoakum County,Lubbock,NA,NA,NA,18.7,19.8,20.3
ACT,2013,Plains H S,Yoakum County,Lubbock,NA,19,NA,17.5,20.5,19.6
ACT,2013,Graham H S,Young County,Wichita Falls,22,21,NA,19.9,21.7,21.3
ACT,2013,Newcastle School,Young County,Wichita Falls,NA,NA,NA,24.3,24.3,25.3
ACT,2013,Olney H S,Young County,Wichita Falls,NA,NA,NA,20.5,20.1,21.2
ACT,2013,Zapata H S,Zapata County,Edinburg,NA,NA,NA,15.4,17.8,17.3
ACT,2013,Crystal City H S,Zavala County,San Antonio,NA,NA,NA,14.9,16.6,16.6
ACT,2013,La Pryor H S,Zavala County,San Antonio,NA,NA,NA,13.7,16.5,15.8
SAT,2012,Cayuga H S,Anderson County,Kilgore,518,494,470,NA,NA,1013
SAT,2012,Elkhart H S,Anderson County,Kilgore,486,474,456,NA,NA,960
SAT,2012,Frankston H S,Anderson County,Kilgore,459,438,415,NA,NA,898
SAT,2012,Neches H S,Anderson County,Kilgore,457,414,413,NA,NA,871
SAT,2012,Palestine H S,Anderson County,Kilgore,488,456,448,NA,NA,944
